book_id,genres
1207,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
1696,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
1261,"['fantasy', 'fiction', 'horror', 'young-adult', 'thriller']"
1362,"['fantasy', 'fiction']"
1997,"['fantasy', 'young-adult', 'historical-fiction', 'romance', 'fiction', 'paranormal', 'mystery']"
1403,"['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'paranormal']"
1598,"['mystery', 'fiction', 'classics', 'crime', 'thriller']"
1511,"['fantasy', 'fiction']"
1438,"['christian', 'nonfiction', 'religion', 'spirituality']"
2294,"['young-adult', 'science-fiction', 'fantasy', 'romance', 'fiction', 'horror']"
1570,"['nonfiction', 'history', 'classics', 'biography', 'memoir']"
1587,"['fiction', 'historical-fiction', 'chick-lit', 'young-adult']"
2264,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime']"
1937,"['science-fiction', 'fiction', 'fantasy', 'classics', 'christian', 'religion']"
1978,"['memoir', 'nonfiction', 'biography']"
1969,"['history', 'nonfiction', 'science']"
2561,"['fiction', 'contemporary', 'classics']"
3444,"['fantasy', 'young-adult', 'fiction', 'historical-fiction']"
2519,"['mystery', 'fiction', 'thriller', 'fantasy', 'science-fiction', 'suspense', 'crime']"
2553,"['classics', 'science-fiction', 'fiction', 'fantasy', 'mystery']"
3031,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
3060,"['mystery', 'fiction', 'young-adult', 'fantasy']"
2207,"['nonfiction', 'memoir', 'biography', 'chick-lit', 'contemporary', 'books', 'fiction']"
2225,"['horror', 'fiction', 'fantasy', 'science-fiction', 'paranormal']"
2337,"['fiction', 'mystery', 'contemporary', 'crime']"
3175,"['fiction', 'horror', 'thriller', 'mystery', 'fantasy', 'paranormal', 'suspense', 'crime']"
4587,"['young-adult', 'paranormal', 'fantasy', 'romance']"
3368,"['graphic-novels', 'horror', 'comics', 'fantasy', 'young-adult', 'fiction', 'paranormal']"
3223,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
3888,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit']"
4165,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction']"
3071,"['history', 'nonfiction', 'biography']"
2995,"['fiction', 'thriller', 'mystery', 'historical-fiction', 'suspense', 'crime', 'contemporary', 'history', 'religion']"
3026,"['business', 'nonfiction', 'self-help', 'psychology']"
2973,"['fiction', 'thriller', 'suspense', 'classics', 'contemporary', 'mystery']"
3397,"['science-fiction', 'fiction', 'classics', 'fantasy', 'young-adult']"
3103,"['fantasy', 'fiction', 'horror', 'science-fiction', 'poetry']"
3700,"['classics', 'fiction', 'historical-fiction', 'poetry']"
3564,"['music', 'biography', 'nonfiction', 'history', 'memoir', 'poetry']"
3878,"['fiction', 'classics', 'historical-fiction']"
4791,"['fantasy', 'fiction', 'young-adult']"
4355,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'horror']"
3745,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'horror']"
3314,"['fiction', 'historical-fiction', 'science-fiction', 'fantasy']"
4094,"['historical-fiction', 'young-adult', 'fiction']"
3545,"['nonfiction', 'science']"
4737,"['romance', 'contemporary', 'chick-lit', 'fiction']"
5151,"['fantasy', 'fiction', 'young-adult']"
3361,"['business', 'nonfiction', 'self-help', 'psychology']"
5989,"['fantasy', 'young-adult', 'romance', 'fiction']"
3310,"['art', 'nonfiction', 'philosophy']"
2848,"['fiction', 'historical-fiction', 'contemporary']"
3646,"['nonfiction', 'memoir', 'biography', 'cookbooks']"
5389,"['classics', 'horror', 'fiction', 'mystery']"
3178,"['fiction', 'science-fiction', 'thriller']"
5755,"['fantasy', 'young-adult', 'paranormal', 'fiction', 'romance']"
4273,"['classics', 'fantasy', 'fiction', 'historical-fiction', 'poetry']"
3533,"['fiction', 'historical-fiction', 'thriller', 'mystery', 'contemporary']"
4686,"['fantasy', 'mystery', 'fiction']"
4383,"['fiction', 'science-fiction', 'classics']"
5041,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
3391,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary', 'suspense']"
5662,"['young-adult', 'science-fiction', 'romance', 'fantasy', 'fiction', 'paranormal']"
4067,"['fiction', 'mystery', 'historical-fiction', 'thriller', 'fantasy', 'suspense', 'romance']"
3756,"['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'paranormal']"
6086,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
2609,"['fantasy', 'mystery', 'fiction', 'crime', 'paranormal']"
6143,"['paranormal', 'fantasy', 'romance', 'fiction', 'horror']"
5072,"['science-fiction', 'fiction', 'fantasy', 'mystery']"
4540,"['horror', 'science-fiction', 'fiction', 'mystery', 'fantasy', 'thriller', 'paranormal', 'suspense', 'contemporary', 'books']"
7984,"['nonfiction', 'history', 'science', 'biography']"
5829,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
5050,"['fiction', 'historical-fiction', 'romance', 'contemporary']"
4727,"['philosophy', 'nonfiction', 'classics', 'science']"
5317,"['science-fiction', 'fiction', 'fantasy']"
4748,"['business', 'nonfiction', 'self-help', 'psychology']"
4861,"['christian', 'nonfiction', 'religion', 'spirituality', 'memoir']"
3659,"['historical-fiction', 'fiction', 'thriller']"
4220,"['fiction', 'classics', 'contemporary', 'historical-fiction']"
6942,"['romance', 'mystery', 'fiction', 'contemporary', 'suspense', 'chick-lit', 'crime', 'thriller']"
6910,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'books', 'contemporary']"
6014,"['fiction', 'horror', 'young-adult', 'mystery', 'romance', 'thriller', 'suspense']"
6671,"['young-adult', 'science-fiction', 'mystery', 'fiction', 'thriller', 'fantasy']"
5920,"['thriller', 'mystery', 'fiction', 'horror', 'suspense', 'crime', 'fantasy']"
5091,"['fiction', 'mystery', 'contemporary', 'crime']"
9362,"['paranormal', 'romance', 'fantasy', 'fiction', 'chick-lit']"
6059,"['mystery', 'fiction', 'thriller', 'crime', 'historical-fiction', 'suspense']"
8941,"['young-adult', 'romance', 'contemporary', 'chick-lit']"
5908,"['fiction', 'classics', 'historical-fiction']"
5570,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'fantasy', 'science-fiction', 'paranormal', 'books', 'young-adult', 'contemporary']"
5764,"['fiction', 'thriller', 'mystery', 'suspense', 'historical-fiction']"
4477,"['science', 'nonfiction', 'philosophy', 'religion']"
7065,"['mystery', 'crime', 'fiction', 'thriller', 'suspense', 'contemporary', 'romance']"
6174,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'sports']"
6502,"['fantasy', 'classics', 'fiction', 'historical-fiction', 'young-adult']"
4001,"['horror', 'fiction', 'science-fiction', 'fantasy', 'thriller']"
7345,"['young-adult', 'fiction', 'contemporary', 'classics']"
5084,"['fiction', 'classics', 'travel', 'historical-fiction']"
2771,"['fiction', 'contemporary', 'young-adult', 'chick-lit', 'historical-fiction', 'mystery']"
6119,"['classics', 'fiction']"
5174,"['romance', 'mystery', 'fiction', 'suspense', 'contemporary', 'thriller', 'crime', 'chick-lit', 'art']"
7281,"['classics', 'mystery', 'fiction', 'horror', 'crime']"
7358,"['fantasy', 'young-adult', 'fiction']"
6839,"['young-adult', 'contemporary', 'fiction', 'psychology']"
5413,"['art', 'philosophy', 'nonfiction', 'spirituality', 'psychology', 'self-help', 'religion']"
7431,"['young-adult', 'contemporary', 'fiction']"
7610,"['chick-lit', 'fiction', 'romance', 'contemporary', 'mystery', 'books']"
8740,"['classics', 'fiction', 'romance', 'young-adult', 'historical-fiction']"
9738,"['romance', 'contemporary', 'music', 'fiction', 'chick-lit']"
5947,"['fiction', 'fantasy', 'contemporary', 'science-fiction']"
7351,"['fiction', 'thriller', 'mystery', 'suspense', 'historical-fiction', 'science-fiction']"
7092,"['horror', 'fiction', 'fantasy', 'thriller']"
7652,"['fiction', 'historical-fiction', 'chick-lit', 'romance']"
7556,"['fiction', 'chick-lit', 'romance', 'contemporary', 'historical-fiction']"
6996,"['history', 'nonfiction', 'science']"
7249,"['travel', 'nonfiction', 'philosophy', 'self-help', 'business', 'memoir', 'psychology', 'biography', 'spirituality', 'fiction']"
5449,"['nonfiction', 'self-help', 'psychology']"
6885,"['nonfiction', 'biography', 'memoir', 'history']"
8322,"['mystery', 'fiction', 'crime', 'thriller', 'romance', 'suspense']"
8733,"['classics', 'fiction']"
8062,"['science-fiction', 'fantasy', 'fiction']"
8418,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'books', 'contemporary', 'horror']"
7711,"['fiction', 'chick-lit', 'mystery', 'contemporary', 'romance', 'historical-fiction']"
7534,"['fiction', 'christian', 'thriller', 'fantasy', 'suspense', 'mystery', 'religion', 'spirituality']"
8938,"['nonfiction', 'crime', 'history', 'mystery', 'psychology', 'biography']"
9665,['fiction']
8812,"['classics', 'fiction', 'romance']"
9431,"['fiction', 'thriller', 'historical-fiction', 'mystery', 'suspense', 'crime', 'history', 'books']"
9689,"['fiction', 'classics', 'historical-fiction']"
9655,"['fiction', 'thriller', 'mystery', 'suspense', 'historical-fiction', 'contemporary']"
9508,"['historical-fiction', 'romance', 'fiction', 'mystery', 'paranormal', 'fantasy', 'contemporary']"
9430,"['romance', 'fiction', 'chick-lit', 'contemporary', 'books']"
9710,"['horror', 'fiction', 'thriller', 'science-fiction', 'fantasy', 'mystery', 'classics']"
8798,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary']"
9561,"['classics', 'fiction', 'fantasy']"
9224,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'contemporary']"
9731,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary', 'books']"
6916,"['classics', 'fiction', 'mystery', 'historical-fiction', 'romance', 'suspense']"
8973,"['fiction', 'contemporary', 'historical-fiction']"
6660,"['mystery', 'young-adult', 'thriller', 'fiction', 'crime', 'suspense', 'contemporary', 'books']"
9927,"['fiction', 'contemporary']"
9857,"['fiction', 'classics', 'travel', 'contemporary']"
8661,"['sports', 'biography', 'nonfiction', 'christian', 'memoir']"
6449,"['graphic-novels', 'comics', 'romance', 'fiction', 'young-adult', 'contemporary']"
9546,"['fantasy', 'fiction', 'paranormal', 'horror', 'contemporary', 'mystery']"
9918,"['mystery', 'romance', 'paranormal', 'fiction', 'chick-lit', 'contemporary', 'fantasy', 'crime', 'suspense']"
9893,"['young-adult', 'contemporary', 'romance', 'music', 'fiction']"
7237,"['historical-fiction', 'fiction', 'history', 'memoir', 'travel', 'biography', 'books', 'contemporary', 'nonfiction']"
9111,"['nonfiction', 'travel', 'history', 'memoir']"
9878,"['fiction', 'romance', 'contemporary', 'chick-lit', 'historical-fiction']"
9988,"['philosophy', 'nonfiction', 'classics']"
8179,"['manga', 'romance', 'graphic-novels', 'young-adult', 'fiction', 'comics', 'contemporary']"
8015,"['fiction', 'historical-fiction', 'contemporary']"
8891,"['religion', 'nonfiction', 'history', 'philosophy', 'spirituality', 'christian']"
9538,"['science-fiction', 'fiction', 'fantasy', 'science', 'contemporary', 'books']"
6316,"['philosophy', 'nonfiction', 'religion', 'classics']"
6913,"['fiction', 'philosophy', 'young-adult', 'romance', 'contemporary', 'mystery']"
6984,"['sports', 'nonfiction', 'business', 'history', 'science', 'psychology', 'contemporary']"
8377,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
8536,"['chick-lit', 'fiction', 'romance', 'contemporary', 'books']"
8114,"['fiction', 'classics']"
7444,"['philosophy', 'nonfiction', 'classics', 'history', 'religion']"
9273,"['memoir', 'chick-lit', 'nonfiction', 'biography', 'fiction', 'contemporary']"
7896,"['fiction', 'contemporary', 'mystery', 'romance', 'travel', 'chick-lit']"
7375,"['travel', 'nonfiction', 'memoir', 'classics', 'biography']"
7684,"['romance', 'fiction', 'chick-lit', 'contemporary', 'young-adult']"
8067,"['fiction', 'historical-fiction', 'young-adult', 'contemporary', 'poetry', 'history']"
8094,"['fiction', 'chick-lit', 'contemporary', 'historical-fiction']"
9180,"['horror', 'fiction', 'thriller', 'suspense', 'mystery']"
7647,"['mystery', 'fiction', 'crime', 'historical-fiction', 'thriller', 'classics', 'suspense']"
8927,"['fantasy', 'fiction', 'young-adult', 'mystery']"
9207,"['young-adult', 'contemporary', 'romance', 'fiction', 'chick-lit', 'crime']"
8744,"['romance', 'contemporary', 'chick-lit', 'fiction']"
7585,"['fantasy', 'young-adult', 'fiction', 'mystery']"
9795,"['mystery', 'historical-fiction', 'romance', 'fiction']"
8441,"['fiction', 'historical-fiction', 'contemporary']"
6934,"['fiction', 'classics', 'contemporary']"
9859,"['science-fiction', 'fiction', 'fantasy', 'books', 'romance']"
9500,"['young-adult', 'fantasy', 'romance', 'paranormal']"
8532,"['fiction', 'historical-fiction', 'classics', 'romance']"
6393,"['nonfiction', 'self-help', 'poetry', 'psychology']"
8718,"['romance', 'historical-fiction', 'fiction', 'chick-lit']"
7619,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
6715,"['mystery', 'fiction', 'suspense', 'thriller', 'crime', 'romance', 'contemporary', 'horror', 'chick-lit']"
5673,"['fiction', 'christian', 'thriller', 'horror', 'suspense', 'fantasy', 'religion', 'mystery']"
4767,"['nonfiction', 'psychology', 'science', 'self-help', 'philosophy', 'business']"
6304,"['mystery', 'fiction', 'suspense', 'thriller', 'crime', 'romance']"
5705,"['historical-fiction', 'fiction', 'thriller', 'suspense', 'mystery']"
7042,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'contemporary', 'books']"
6640,"['fantasy', 'young-adult', 'fiction']"
9750,"['nonfiction', 'history', 'biography', 'memoir', 'contemporary', 'science', 'religion', 'historical-fiction', 'books']"
6010,"['fantasy', 'young-adult', 'fiction', 'mystery', 'science-fiction']"
6610,"['mystery', 'fiction', 'crime', 'suspense', 'thriller']"
5313,"['fiction', 'thriller', 'mystery', 'crime', 'suspense']"
3930,"['philosophy', 'classics', 'nonfiction', 'history']"
4954,"['paranormal', 'young-adult', 'fantasy', 'romance', 'fiction']"
7255,"['romance', 'contemporary', 'fiction', 'mystery', 'suspense']"
6721,"['historical-fiction', 'young-adult', 'romance', 'fiction', 'chick-lit']"
4590,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
5320,"['young-adult', 'contemporary', 'fiction', 'mystery', 'romance']"
3949,"['philosophy', 'classics', 'nonfiction', 'history']"
5588,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'contemporary', 'books']"
3867,"['nonfiction', 'psychology', 'science', 'self-help', 'contemporary', 'history', 'books', 'philosophy']"
3969,"['science-fiction', 'fiction', 'classics', 'fantasy']"
5645,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
4155,"['nonfiction', 'history', 'science']"
3417,"['fiction', 'mystery', 'crime', 'contemporary']"
3556,"['history', 'biography', 'nonfiction']"
5888,"['romance', 'contemporary', 'young-adult', 'music', 'chick-lit']"
4181,"['science-fiction', 'fiction', 'fantasy']"
3782,"['history', 'nonfiction', 'science']"
9625,"['nonfiction', 'self-help', 'psychology']"
7390,"['historical-fiction', 'fiction', 'history', 'biography', 'crime', 'nonfiction', 'mystery']"
5034,"['young-adult', 'horror', 'fantasy', 'fiction', 'romance', 'paranormal', 'science-fiction']"
3029,"['fiction', 'thriller', 'mystery', 'romance', 'suspense', 'crime']"
4049,"['science-fiction', 'fiction', 'fantasy', 'young-adult']"
4290,"['mystery', 'fiction', 'crime', 'classics', 'historical-fiction']"
4852,"['nonfiction', 'memoir', 'biography']"
8600,"['fiction', 'historical-fiction', 'contemporary']"
2969,"['fantasy', 'fiction', 'science-fiction', 'mystery', 'crime']"
4679,"['romance', 'paranormal', 'fantasy', 'fiction']"
3169,"['classics', 'fiction', 'horror', 'thriller']"
3901,"['young-adult', 'science-fiction', 'fantasy', 'romance', 'fiction', 'mystery']"
2528,"['romance', 'fantasy', 'paranormal', 'fiction', 'contemporary']"
9736,"['fiction', 'contemporary', 'chick-lit', 'historical-fiction']"
9894,"['science-fiction', 'fiction', 'fantasy', 'science', 'books']"
9743,"['fiction', 'historical-fiction', 'classics']"
8115,"['fiction', 'romance', 'classics']"
9960,"['nonfiction', 'memoir', 'biography', 'history']"
8975,"['fiction', 'contemporary', 'philosophy']"
9606,"['fiction', 'classics', 'fantasy']"
2079,"['fiction', 'classics', 'historical-fiction', 'contemporary']"
9901,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']"
3160,"['young-adult', 'fantasy', 'fiction', 'romance', 'paranormal', 'contemporary']"
2739,"['nonfiction', 'memoir']"
9154,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
8934,"['business', 'self-help', 'nonfiction', 'books']"
7967,"['psychology', 'self-help', 'nonfiction', 'business', 'science', 'crime', 'books']"
2658,"['fantasy', 'fiction', 'science-fiction']"
1148,"['nonfiction', 'psychology', 'science', 'crime']"
9017,"['graphic-novels', 'comics', 'memoir', 'nonfiction', 'biography']"
7726,"['thriller', 'fiction', 'mystery', 'science-fiction', 'suspense', 'horror', 'historical-fiction', 'fantasy', 'science']"
2165,"['chick-lit', 'fiction', 'romance', 'contemporary']"
1839,"['nonfiction', 'memoir', 'biography', 'psychology']"
8508,"['fiction', 'classics', 'philosophy']"
2338,"['historical-fiction', 'young-adult', 'fiction']"
8838,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'travel', 'science-fiction', 'philosophy', 'mystery', 'spirituality', 'religion', 'thriller', 'history', 'paranormal']"
7859,"['classics', 'fiction', 'music']"
2268,"['mystery', 'historical-fiction', 'fiction', 'crime']"
